,sentiment
14666,2
4265,1
20863,1
3822,1
21332,1
4734,1
19460,2
15895,1
13513,2
15180,2
24302,1
7111,2
780,2
4071,2
18127,1
6472,2
16697,1
12032,2
18778,1
1903,1
16552,1
21589,2
1460,2
4592,1
14806,2
14542,1
11980,1
1311,2
8246,1
3224,2
10875,2
18769,1
7805,1
11857,1
13276,2
20836,1
1297,2
23784,1
13292,2
6928,2
2224,2
13839,2
17381,2
20151,2
10103,1
2697,2
2729,2
11317,2
10241,2
11605,1
10793,2
24027,2
7806,2
8963,2
14156,2
21572,1
18033,1
13650,1
15794,2
6898,1
20167,2
1749,2
21127,1
20975,1
19032,2
514,1
23572,2
12659,1
24371,1
9946,2
10078,2
8940,2
15831,1
7773,1
19082,1
13899,2
11091,2
4519,1
3663,1
5191,1
16427,2
17081,2
11755,2
7021,2
4791,2
10308,2
5472,1
13761,1
11758,1
8265,2
15462,1
