,sentiment
16913,1
11934,1
24567,2
11332,2
9911,1
2820,2
15693,2
9408,1
18542,1
9818,1
499,2
12625,2
21493,2
11722,1
8650,2
22985,2
62,1
3742,1
8874,2
6819,1
2173,1
8925,1
13085,2
23243,1
17544,2
22689,2
7243,1
4587,1
12884,1
8640,1
24252,1
14613,1
7685,1
4774,2
1722,1
23729,1
23043,1
9102,1
22065,2
19624,1
19103,1
15830,1
17740,1
19589,1
6110,2
23989,2
15231,1
4069,1
18280,2
1851,1
11557,1
24259,1
24491,1
23698,1
21107,1
818,1
2589,1
446,2
17985,2
6070,1
6081,1
650,1
15957,1
20770,1
12906,1
13330,1
16412,1
10307,1
4008,1
14093,1
18393,1
21451,2
4876,1
21373,2
2510,2
20978,1
21295,2
12708,1
3880,1
16222,1
3965,1
11765,2
10552,1
1775,1
18515,1
12183,1
23466,1
3839,2
7956,2
16442,2
2573,2
19030,2
